videoViewCount,videoLikeCount,favoriteCount,commentCount,videoPublishedAt,channelId,title,description,thumbnails,channelTitle,tags,categoryId,liveBroadcastContent,localized,defaultAudioLanguage,defaultLanguage,0,channel_title,channelViewCount,channelSubscriberCount,country
2042,227,0,31,2020-12-26 16:24:33,UChFNdXDc35jvpqY_BZUVpwg,DM Feat Thizzy~ Amateka (Official Audio),"In order to finish this year well, we present you a new song called ""Amateka"" Dm Featuring Thizzy 
Hope You will enjoy it and share it with your fellow friends and Familly 

.........................................

Songwriters: Dm× Thizzy 
Producer : X Fecta In New Era Studio 
Cover video : Prince Mshindi In Gicapo Lens 

....................................
 
Join Dm and Thizzy on: 

Facebook: thizzy, Dm Kbnega 
Instagram: thizzy___, divindm","{'default': {'url': 'https://i.ytimg.com/vi/TXiMjvlztQo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/TXiMjvlztQo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/TXiMjvlztQo/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/TXiMjvlztQo/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/TXiMjvlztQo/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Thizzy official,,22,none,"{'title': 'DM Feat Thizzy~ Amateka (Official Audio)', 'description': 'In order to finish this year well, we present you a new song called ""Amateka"" Dm Featuring Thizzy \nHope You will enjoy it and share it with your fellow friends and Familly \n\n.........................................\n\nSongwriters: Dm× Thizzy \nProducer : X Fecta In New Era Studio \nCover video : Prince Mshindi In Gicapo Lens \n\n....................................\n \nJoin Dm and Thizzy on: \n\nFacebook: thizzy, Dm Kbnega \nInstagram: thizzy___, divindm'}",,,22,Thizzy official,91642,3260,
2042,227,0,31,2020-12-26 16:24:33,UChFNdXDc35jvpqY_BZUVpwg,DM Feat Thizzy~ Amateka (Official Audio),"In order to finish this year well, we present you a new song called ""Amateka"" Dm Featuring Thizzy 
Hope You will enjoy it and share it with your fellow friends and Familly 

.........................................

Songwriters: Dm× Thizzy 
Producer : X Fecta In New Era Studio 
Cover video : Prince Mshindi In Gicapo Lens 

....................................
 
Join Dm and Thizzy on: 

Facebook: thizzy, Dm Kbnega 
Instagram: thizzy___, divindm","{'default': {'url': 'https://i.ytimg.com/vi/TXiMjvlztQo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/TXiMjvlztQo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/TXiMjvlztQo/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/TXiMjvlztQo/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/TXiMjvlztQo/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Thizzy official,,22,none,"{'title': 'DM Feat Thizzy~ Amateka (Official Audio)', 'description': 'In order to finish this year well, we present you a new song called ""Amateka"" Dm Featuring Thizzy \nHope You will enjoy it and share it with your fellow friends and Familly \n\n.........................................\n\nSongwriters: Dm× Thizzy \nProducer : X Fecta In New Era Studio \nCover video : Prince Mshindi In Gicapo Lens \n\n....................................\n \nJoin Dm and Thizzy on: \n\nFacebook: thizzy, Dm Kbnega \nInstagram: thizzy___, divindm'}",,,22,Thizzy official,91642,3260,
1856,180,0,31,2019-08-16 16:48:46,UChFNdXDc35jvpqY_BZUVpwg,Thizzy~ Shibuka (official audio),"New song by the upcomer artist Thizzy intitulé shibuka it's a summer song shibuka means to speed..let's go fast to have some fun this summer hope you will enjoy the sound to the max and be sure to share with your friends,family and others your support is appreciate 

................

Written and perfomed by: Thizzy 
Producer: Trick on da beat in Trixlab
Cover design: Oli black in Jay C production 

...............

Connect with thizzy on:
Instagram: https://thizzy___.com/artiste
Facebook: https://thizzy.com/artiste
Snapchat: thizzyboy 

#summer19 #shibuka #thizzy","{'default': {'url': 'https://i.ytimg.com/vi/vhKSyzsgjU0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/vhKSyzsgjU0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/vhKSyzsgjU0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/vhKSyzsgjU0/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/vhKSyzsgjU0/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Thizzy official,,22,none,"{'title': 'Thizzy~ Shibuka (official audio)', 'description': ""New song by the upcomer artist Thizzy intitulé shibuka it's a summer song shibuka means to speed..let's go fast to have some fun this summer hope you will enjoy the sound to the max and be sure to share with your friends,family and others your support is appreciate \n\n................\n\nWritten and perfomed by: Thizzy \nProducer: Trick on da beat in Trixlab\nCover design: Oli black in Jay C production \n\n...............\n\nConnect with thizzy on:\nInstagram: https://thizzy___.com/artiste\nFacebook: https://thizzy.com/artiste\nSnapchat: thizzyboy \n\n#summer19 #shibuka #thizzy""}",,,22,Thizzy official,91642,3260,
1856,180,0,31,2019-08-16 16:48:46,UChFNdXDc35jvpqY_BZUVpwg,Thizzy~ Shibuka (official audio),"New song by the upcomer artist Thizzy intitulé shibuka it's a summer song shibuka means to speed..let's go fast to have some fun this summer hope you will enjoy the sound to the max and be sure to share with your friends,family and others your support is appreciate 

................

Written and perfomed by: Thizzy 
Producer: Trick on da beat in Trixlab
Cover design: Oli black in Jay C production 

...............

Connect with thizzy on:
Instagram: https://thizzy___.com/artiste
Facebook: https://thizzy.com/artiste
Snapchat: thizzyboy 

#summer19 #shibuka #thizzy","{'default': {'url': 'https://i.ytimg.com/vi/vhKSyzsgjU0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/vhKSyzsgjU0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/vhKSyzsgjU0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/vhKSyzsgjU0/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/vhKSyzsgjU0/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Thizzy official,,22,none,"{'title': 'Thizzy~ Shibuka (official audio)', 'description': ""New song by the upcomer artist Thizzy intitulé shibuka it's a summer song shibuka means to speed..let's go fast to have some fun this summer hope you will enjoy the sound to the max and be sure to share with your friends,family and others your support is appreciate \n\n................\n\nWritten and perfomed by: Thizzy \nProducer: Trick on da beat in Trixlab\nCover design: Oli black in Jay C production \n\n...............\n\nConnect with thizzy on:\nInstagram: https://thizzy___.com/artiste\nFacebook: https://thizzy.com/artiste\nSnapchat: thizzyboy \n\n#summer19 #shibuka #thizzy""}",,,22,Thizzy official,91642,3260,
2036,189,0,37,2018-11-01 09:58:27,UChFNdXDc35jvpqY_BZUVpwg,SINDABISHOBORA by THIZZY officiel audioProd by GN,,"{'default': {'url': 'https://i.ytimg.com/vi/uh2Cc1gnNKw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/uh2Cc1gnNKw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/uh2Cc1gnNKw/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/uh2Cc1gnNKw/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/uh2Cc1gnNKw/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Thizzy official,,22,none,"{'title': 'SINDABISHOBORA by THIZZY officiel audioProd by GN', 'description': ''}",,,22,Thizzy official,91642,3260,
2036,189,0,37,2018-11-01 09:58:27,UChFNdXDc35jvpqY_BZUVpwg,SINDABISHOBORA by THIZZY officiel audioProd by GN,,"{'default': {'url': 'https://i.ytimg.com/vi/uh2Cc1gnNKw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/uh2Cc1gnNKw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/uh2Cc1gnNKw/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/uh2Cc1gnNKw/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/uh2Cc1gnNKw/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Thizzy official,,22,none,"{'title': 'SINDABISHOBORA by THIZZY officiel audioProd by GN', 'description': ''}",,,22,Thizzy official,91642,3260,
250,17,0,2,2022-12-30 16:19:12,UChFNdXDc35jvpqY_BZUVpwg,New Project Coming Soon This 31th December To End the year Properly❤️🔥🫶🏾 #sana #burundi #music,,"{'default': {'url': 'https://i.ytimg.com/vi/gMhc447mjt0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/gMhc447mjt0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/gMhc447mjt0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/gMhc447mjt0/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/gMhc447mjt0/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Thizzy official,,22,none,"{'title': 'New Project Coming Soon This 31th December To End the year Properly❤️🔥\U0001faf6🏾 #sana #burundi #music', 'description': ''}",,,22,Thizzy official,91642,3260,
250,17,0,2,2022-12-30 16:19:12,UChFNdXDc35jvpqY_BZUVpwg,New Project Coming Soon This 31th December To End the year Properly❤️🔥🫶🏾 #sana #burundi #music,,"{'default': {'url': 'https://i.ytimg.com/vi/gMhc447mjt0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/gMhc447mjt0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/gMhc447mjt0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/gMhc447mjt0/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/gMhc447mjt0/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Thizzy official,,22,none,"{'title': 'New Project Coming Soon This 31th December To End the year Properly❤️🔥\U0001faf6🏾 #sana #burundi #music', 'description': ''}",,,22,Thizzy official,91642,3260,
111,6,0,0,2023-02-02 16:56:38,UChFNdXDc35jvpqY_BZUVpwg,Sana Dance Challenge,,"{'default': {'url': 'https://i.ytimg.com/vi/D0pLezLFA2w/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/D0pLezLFA2w/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/D0pLezLFA2w/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/D0pLezLFA2w/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/D0pLezLFA2w/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Thizzy official,,10,none,"{'title': 'Sana Dance Challenge', 'description': ''}",,,10,Thizzy official,91642,3260,
111,6,0,0,2023-02-02 16:56:38,UChFNdXDc35jvpqY_BZUVpwg,Sana Dance Challenge,,"{'default': {'url': 'https://i.ytimg.com/vi/D0pLezLFA2w/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/D0pLezLFA2w/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/D0pLezLFA2w/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/D0pLezLFA2w/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/D0pLezLFA2w/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Thizzy official,,10,none,"{'title': 'Sana Dance Challenge', 'description': ''}",,,10,Thizzy official,91642,3260,
94,7,0,0,2023-01-27 19:43:39,UChFNdXDc35jvpqY_BZUVpwg,Have a Great Week end Mi Pipal 🙏🏾🔥❤️😍 Keep enjoying my new song and jump on the #sanadancechalle,,"{'default': {'url': 'https://i.ytimg.com/vi/GhRou09Fofo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/GhRou09Fofo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/GhRou09Fofo/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/GhRou09Fofo/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/GhRou09Fofo/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Thizzy official,,10,none,"{'title': 'Have a Great Week end Mi Pipal 🙏🏾🔥❤️😍 Keep enjoying my new song and jump on the #sanadancechalle', 'description': ''}",,,10,Thizzy official,91642,3260,
94,7,0,0,2023-01-27 19:43:39,UChFNdXDc35jvpqY_BZUVpwg,Have a Great Week end Mi Pipal 🙏🏾🔥❤️😍 Keep enjoying my new song and jump on the #sanadancechalle,,"{'default': {'url': 'https://i.ytimg.com/vi/GhRou09Fofo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/GhRou09Fofo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/GhRou09Fofo/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/GhRou09Fofo/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/GhRou09Fofo/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Thizzy official,,10,none,"{'title': 'Have a Great Week end Mi Pipal 🙏🏾🔥❤️😍 Keep enjoying my new song and jump on the #sanadancechalle', 'description': ''}",,,10,Thizzy official,91642,3260,
1593,168,0,21,2019-01-25 16:20:02,UChFNdXDc35jvpqY_BZUVpwg,Thizzy - La Victoire (Official Audio ),"This my new song called ""la victoire""
it talks about to go get want you and be a champion in what you do to go get that victory no matter what types of things you will confront just to keep your head up and be The king or The queen that you are 

audio prod and mastering : Gn lfls
cover by :Oli black
...........................
Connect with thizzy on:

facebook : https://thizzy.com/artiste Instagram : https://thizzy___.com/
snapchat: thizzyboy

............................

#lavictoire
#thizzyboy 
#izzylifeman","{'default': {'url': 'https://i.ytimg.com/vi/i67-oPSxpSg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/i67-oPSxpSg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/i67-oPSxpSg/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/i67-oPSxpSg/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/i67-oPSxpSg/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Thizzy official,,22,none,"{'title': 'Thizzy - La Victoire (Official Audio )', 'description': 'This my new song called ""la victoire""\nit talks about to go get want you and be a champion in what you do to go get that victory no matter what types of things you will confront just to keep your head up and be The king or The queen that you are \n\naudio prod and mastering : Gn lfls\ncover by :Oli black\n...........................\nConnect with thizzy on:\n\nfacebook : https://thizzy.com/artiste Instagram : https://thizzy___.com/\nsnapchat: thizzyboy\n\n............................\n\n#lavictoire\n#thizzyboy \n#izzylifeman'}",,,22,Thizzy official,91642,3260,
1593,168,0,21,2019-01-25 16:20:02,UChFNdXDc35jvpqY_BZUVpwg,Thizzy - La Victoire (Official Audio ),"This my new song called ""la victoire""
it talks about to go get want you and be a champion in what you do to go get that victory no matter what types of things you will confront just to keep your head up and be The king or The queen that you are 

audio prod and mastering : Gn lfls
cover by :Oli black
...........................
Connect with thizzy on:

facebook : https://thizzy.com/artiste Instagram : https://thizzy___.com/
snapchat: thizzyboy

............................

#lavictoire
#thizzyboy 
#izzylifeman","{'default': {'url': 'https://i.ytimg.com/vi/i67-oPSxpSg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/i67-oPSxpSg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/i67-oPSxpSg/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/i67-oPSxpSg/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/i67-oPSxpSg/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Thizzy official,,22,none,"{'title': 'Thizzy - La Victoire (Official Audio )', 'description': 'This my new song called ""la victoire""\nit talks about to go get want you and be a champion in what you do to go get that victory no matter what types of things you will confront just to keep your head up and be The king or The queen that you are \n\naudio prod and mastering : Gn lfls\ncover by :Oli black\n...........................\nConnect with thizzy on:\n\nfacebook : https://thizzy.com/artiste Instagram : https://thizzy___.com/\nsnapchat: thizzyboy\n\n............................\n\n#lavictoire\n#thizzyboy \n#izzylifeman'}",,,22,Thizzy official,91642,3260,
2230,69,0,1,2023-01-20 16:34:07,UChFNdXDc35jvpqY_BZUVpwg,Sana Dance Challenge Is Out Now Jump On It My Pipo 🔥❤️🚨,,"{'default': {'url': 'https://i.ytimg.com/vi/GW8Fdd8DdS0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/GW8Fdd8DdS0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/GW8Fdd8DdS0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/GW8Fdd8DdS0/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/GW8Fdd8DdS0/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Thizzy official,,10,none,"{'title': 'Sana Dance Challenge Is Out Now Jump On It My Pipo 🔥❤️🚨', 'description': ''}",,,10,Thizzy official,91642,3260,
2230,69,0,1,2023-01-20 16:34:07,UChFNdXDc35jvpqY_BZUVpwg,Sana Dance Challenge Is Out Now Jump On It My Pipo 🔥❤️🚨,,"{'default': {'url': 'https://i.ytimg.com/vi/GW8Fdd8DdS0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/GW8Fdd8DdS0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/GW8Fdd8DdS0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/GW8Fdd8DdS0/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/GW8Fdd8DdS0/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Thizzy official,,10,none,"{'title': 'Sana Dance Challenge Is Out Now Jump On It My Pipo 🔥❤️🚨', 'description': ''}",,,10,Thizzy official,91642,3260,
172114,4073,0,256,2021-02-24 09:00:18,UCaacfL2w4mWVASATj5XcS7A,DJ LEWIS ft DOUBLE JAY -NDAKWEMEZA- (OFFICIAL VIDEO),"#NDAKWEMEZA BY #DJLEWIS FT #DOUBLEJAY
PROD: ENDOMIKE (#bantubwoy)
Dir: John Elart (#bantubwoy)
  _SHUTDOWNGANG_","{'default': {'url': 'https://i.ytimg.com/vi/IQTgJqKLCSI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/IQTgJqKLCSI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/IQTgJqKLCSI/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/IQTgJqKLCSI/sddefault.jpg', 'width': 640, 'height': 480}}",DJ. LEWIS,,10,none,"{'title': 'DJ LEWIS ft DOUBLE JAY -NDAKWEMEZA- (OFFICIAL VIDEO)', 'description': '#NDAKWEMEZA BY #DJLEWIS FT #DOUBLEJAY\nPROD: ENDOMIKE (#bantubwoy)\nDir: John Elart (#bantubwoy)\n  _SHUTDOWNGANG_'}",en-US,,10,DJ. LEWIS,653010,15400,SE
172114,4073,0,256,2021-02-24 09:00:18,UCaacfL2w4mWVASATj5XcS7A,DJ LEWIS ft DOUBLE JAY -NDAKWEMEZA- (OFFICIAL VIDEO),"#NDAKWEMEZA BY #DJLEWIS FT #DOUBLEJAY
PROD: ENDOMIKE (#bantubwoy)
Dir: John Elart (#bantubwoy)
  _SHUTDOWNGANG_","{'default': {'url': 'https://i.ytimg.com/vi/IQTgJqKLCSI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/IQTgJqKLCSI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/IQTgJqKLCSI/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/IQTgJqKLCSI/sddefault.jpg', 'width': 640, 'height': 480}}",DJ. LEWIS,,10,none,"{'title': 'DJ LEWIS ft DOUBLE JAY -NDAKWEMEZA- (OFFICIAL VIDEO)', 'description': '#NDAKWEMEZA BY #DJLEWIS FT #DOUBLEJAY\nPROD: ENDOMIKE (#bantubwoy)\nDir: John Elart (#bantubwoy)\n  _SHUTDOWNGANG_'}",en-US,,10,DJ. LEWIS,653010,15400,SE
396706,10324,0,541,2021-09-02 16:00:11,UCaacfL2w4mWVASATj5XcS7A,Dj LEWIS FT BIG FIZZO _ FATA_(OFFICIAL VIDEO),"#FATA IS A CLUB BANGER PERFORMED BY DJLEWIS and BIG FIZZO
PROD BY ENDOMIKE UNDER #BANTUBWOY
DIRECTED by LANDRYSB. #bigfizzo #djlewis

              ————shutdownGang————","{'default': {'url': 'https://i.ytimg.com/vi/6KwsyMyG4U0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/6KwsyMyG4U0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/6KwsyMyG4U0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/6KwsyMyG4U0/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/6KwsyMyG4U0/maxresdefault.jpg', 'width': 1280, 'height': 720}}",DJ. LEWIS,"['#fata', '#djlewis', '#bigfizzo']",10,none,"{'title': 'Dj LEWIS FT BIG FIZZO _ FATA_(OFFICIAL VIDEO)', 'description': '#FATA IS A CLUB BANGER PERFORMED BY DJLEWIS and BIG FIZZO\nPROD BY ENDOMIKE UNDER #BANTUBWOY\nDIRECTED by LANDRYSB. #bigfizzo #djlewis\n\n              ————shutdownGang————'}",en-US,,10,DJ. LEWIS,653010,15400,SE
396706,10324,0,541,2021-09-02 16:00:11,UCaacfL2w4mWVASATj5XcS7A,Dj LEWIS FT BIG FIZZO _ FATA_(OFFICIAL VIDEO),"#FATA IS A CLUB BANGER PERFORMED BY DJLEWIS and BIG FIZZO
PROD BY ENDOMIKE UNDER #BANTUBWOY
DIRECTED by LANDRYSB. #bigfizzo #djlewis

              ————shutdownGang————","{'default': {'url': 'https://i.ytimg.com/vi/6KwsyMyG4U0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/6KwsyMyG4U0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/6KwsyMyG4U0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/6KwsyMyG4U0/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/6KwsyMyG4U0/maxresdefault.jpg', 'width': 1280, 'height': 720}}",DJ. LEWIS,"['#fata', '#djlewis', '#bigfizzo']",10,none,"{'title': 'Dj LEWIS FT BIG FIZZO _ FATA_(OFFICIAL VIDEO)', 'description': '#FATA IS A CLUB BANGER PERFORMED BY DJLEWIS and BIG FIZZO\nPROD BY ENDOMIKE UNDER #BANTUBWOY\nDIRECTED by LANDRYSB. #bigfizzo #djlewis\n\n              ————shutdownGang————'}",en-US,,10,DJ. LEWIS,653010,15400,SE
49198,3766,0,283,2022-11-24 16:00:09,UCaacfL2w4mWVASATj5XcS7A,Dj Lewis-KOMA Feat Trey Zo & Rappy Boy (Official video),"Another new club banger from Dj Lewis featuring @TreyZoRappyBoy 
#fidigyaldem #koma #rappyboy #treyzo #djlewis 
Produced by X-Fecta
Directed by Landry SB under a Grand Pictures Productions
                               .SHUTDOWNGANG.","{'default': {'url': 'https://i.ytimg.com/vi/dY8SrXEkOFk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/dY8SrXEkOFk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/dY8SrXEkOFk/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/dY8SrXEkOFk/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/dY8SrXEkOFk/maxresdefault.jpg', 'width': 1280, 'height': 720}}",DJ. LEWIS,,10,none,"{'title': 'Dj Lewis-KOMA Feat Trey Zo & Rappy Boy (Official video)', 'description': 'Another new club banger from Dj Lewis featuring @TreyZoRappyBoy \n#fidigyaldem #koma #rappyboy #treyzo #djlewis \nProduced by X-Fecta\nDirected by Landry SB under a Grand Pictures Productions\n                               .SHUTDOWNGANG.'}",en-US,,10,DJ. LEWIS,653010,15400,SE
49198,3766,0,283,2022-11-24 16:00:09,UCaacfL2w4mWVASATj5XcS7A,Dj Lewis-KOMA Feat Trey Zo & Rappy Boy (Official video),"Another new club banger from Dj Lewis featuring @TreyZoRappyBoy 
#fidigyaldem #koma #rappyboy #treyzo #djlewis 
Produced by X-Fecta
Directed by Landry SB under a Grand Pictures Productions
                               .SHUTDOWNGANG.","{'default': {'url': 'https://i.ytimg.com/vi/dY8SrXEkOFk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/dY8SrXEkOFk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/dY8SrXEkOFk/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/dY8SrXEkOFk/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/dY8SrXEkOFk/maxresdefault.jpg', 'width': 1280, 'height': 720}}",DJ. LEWIS,,10,none,"{'title': 'Dj Lewis-KOMA Feat Trey Zo & Rappy Boy (Official video)', 'description': 'Another new club banger from Dj Lewis featuring @TreyZoRappyBoy \n#fidigyaldem #koma #rappyboy #treyzo #djlewis \nProduced by X-Fecta\nDirected by Landry SB under a Grand Pictures Productions\n                               .SHUTDOWNGANG.'}",en-US,,10,DJ. LEWIS,653010,15400,SE
